DateAware,DateSubmitted,BreachCause,DateStart,DateEnd,BreachedEntity,CyberattackType,ResidentsAffected,IndustryType,Year,DaysToContainBreach,DaysOfExposure,DaysElapsedBeforeNotification,StateAffected,Id,BusinessType,Year,YearText,WashingtoniansAffectedRange,BreachLifecycleRange,DaysToIdentifyBreach,DaysBreachLifecycle,DiscoveredInProgress,DaysElapsedBetweenEndAndDiscovery,EndedOnDayDiscovered,DaysOfExposureRange,EntityState
12/6/21,8/19/22,Unauthorized Access,10/27/21,12/7/21,Community Loan Servicing LLC,,"7,518",Finance,"2,023",1,41,256,FL,"13,691",,"2,023",2023,"1,000-9,999",Jan-99,40,41,TRUE,,FALSE,Jan-99,FL
10/9/21,11/22/21,Cyberattack,10/9/21,10/15/21,Boeing Employees Credit Union,Skimmers,657,Finance,"2,022",6,6,44,WA,"11,238",,"2,022",2022,500-999,Jan-99,0,6,TRUE,,FALSE,Jan-99,WA
8/8/21,10/27/21,Cyberattack,,,Primary Residential Mortgage,Malware,"1,712",Finance,"2,022",,,80,UT,"11,237",,"2,022",2022,"1,000-9,999",Unknown,,,FALSE,,FALSE,Unknown,UT
7/2/21,10/20/21,Theft or Mistake,8/17/20,7/2/21,"J.B. Hunt Transport, Inc.",,"3,798",Business,"2,022",0,319,110,,"11,236",Transportation,"2,022",2022,"1,000-9,999",300-399,319,319,TRUE,,TRUE,300-399,
11/24/20,10/20/21,Cyberattack,,,Abeo Solutions Inc. d/b/a Crystal Practice Management,Ransomware,"6,141",Health,"2,022",,,330,,"11,235",,"2,022",2022,"1,000-9,999",Unknown,,,FALSE,,FALSE,Unknown,
6/22/21,11/11/21,Unauthorized Access,2/18/21,6/29/21,Opportunity Council,,664,Non-Profit/Charity,"2,022",7,131,142,WA,"11,234",,"2,022",2022,500-999,100-199,124,131,TRUE,,FALSE,100-199,WA
12/24/20,11/10/21,Cyberattack,12/24/20,2/15/21,Christensen O’Connor Johnson Kindness PLLC,Malware,815,Business,"2,022",53,53,321,WA,"11,233",Legal,"2,022",2022,500-999,Jan-99,0,53,TRUE,,FALSE,Jan-99,WA
8/3/20,11/9/21,Unauthorized Access,7/31/20,8/4/20,Hoffman Construction Company,,"3,078",Business,"2,022",1,4,463,OR,"11,232",Construction,"2,022",2022,"1,000-9,999",Jan-99,3,4,TRUE,,FALSE,Jan-99,OR
9/1/21,11/8/21,Unauthorized Access,,9/12/21,"Insureon Holdings, LLC",,671,Finance,"2,022",11,,68,WA,"11,226",,"2,022",2022,500-999,Unknown,,,TRUE,,FALSE,Unknown,WA
6/3/21,10/28/21,Cyberattack,6/3/21,6/3/21,"Terrier Media Buyer, Inc. dba Cox Media Group",Ransomware,693,Business,"2,022",0,0,147,GA,"11,225",Telecommunications,"2,022",2022,500-999,0,0,0,TRUE,,TRUE,0,GA
6/24/21,11/15/21,Cyberattack,,,Sea Mar Community Health Centers,Unclear/unknown,"628,569",Health,"2,022",,,144,,"11,218",,"2,022",2022,"50,000-999,999",Unknown,,,FALSE,,FALSE,Unknown,
3/16/21,10/21/21,Unauthorized Access,2/3/21,3/16/21,"SCUF Gaming International, LLC",,691,Business,"2,022",0,41,219,GA,"11,207",Manufacturing,"2,022",2022,500-999,Jan-99,41,41,TRUE,,TRUE,Jan-99,GA
5/21/21,10/29/21,Cyberattack,5/21/21,5/21/21,"Goldwater Bank, N.A.",Ransomware,762,Finance,"2,022",0,0,161,AZ,"11,192",,"2,022",2022,500-999,0,0,0,TRUE,,TRUE,0,AZ
8/5/21,10/21/21,Cyberattack,8/2/21,8/5/21,"Wallick & Volk, Inc.",Malware,"1,625",Finance,"2,022",0,3,77,WA,"11,131",,"2,022",2022,"1,000-9,999",Jan-99,3,3,TRUE,,TRUE,Jan-99,WA
7/15/21,10/20/21,Cyberattack,7/15/21,,Buddhist Tzu Chi Foundation,Ransomware,582,Non-Profit/Charity,"2,022",,,97,CA,"11,130",,"2,022",2022,500-999,Unknown,0,,FALSE,,FALSE,Unknown,CA
9/8/21,10/18/21,Cyberattack,7/1/21,7/7/21,World Travel Holdings,Ransomware,"1,692",Business,"2,022",0,6,40,MA,"11,129",Hospitality,"2,022",2022,"1,000-9,999",Jan-99,69,69,FALSE,63,FALSE,Jan-99,MA
11/18/20,10/14/21,Cyberattack,7/21/20,12/19/20,"Elevated Title, LLC ",Phishing,685,Business,"2,022",31,151,330,GA,"11,126",Other,"2,022",2022,500-999,100-199,120,151,TRUE,,FALSE,100-199,GA
9/11/21,10/14/21,Unauthorized Access,9/11/21,9/11/21,The Public School and Education Employees Retirement Systems,,532,Government,"2,022",0,0,33,MO,"11,125",,"2,022",2022,500-999,0,0,0,TRUE,,TRUE,0,MO
6/25/20,10/13/21,Cyberattack,6/25/20,6/25/20,American Osteopathic Association,Ransomware,"4,253",Non-Profit/Charity,"2,022",0,0,475,IL,"11,124",,"2,022",2022,"1,000-9,999",0,0,0,TRUE,,TRUE,0,IL
6/14/21,10/11/21,Cyberattack,6/14/21,6/15/21,University Medical Center of Southern Nevada (UMC),Unclear/unknown,"3,572",Health,"2,022",1,1,119,,"11,113",,"2,022",2022,"1,000-9,999",Jan-99,0,1,TRUE,,FALSE,Jan-99,
7/3/21,10/4/21,Unauthorized Access,7/1/21,10/5/21,Royell Manufacturing,,"1,145",Business,"2,022",94,96,93,WA,"11,106",Other,"2,022",2022,"1,000-9,999",Jan-99,2,96,TRUE,,FALSE,Jan-99,WA
8/10/21,10/8/21,Cyberattack,8/8/21,8/10/21,"ReproSource Fertility Diagnostics, Inc.",Ransomware,"7,781",Health,"2,022",0,2,59,WA,"11,101",,"2,022",2022,"1,000-9,999",Jan-99,2,2,TRUE,,TRUE,Jan-99,WA
4/24/21,10/8/21,Cyberattack,4/23/21,4/24/21,Smile Brands Inc.,Ransomware,"108,927",Health,"2,022",0,1,167,CA,"11,100",,"2,022",2022,"50,000-999,999",Jan-99,1,1,TRUE,,TRUE,Jan-99,CA
9/15/21,11/15/21,Cyberattack,,9/15/21,California Pizza Kitchen,Ransomware,"1,095",Business,"2,022",0,,61,CA,"11,251",Retail,"2,022",2022,"1,000-9,999",Unknown,,,TRUE,,TRUE,Unknown,CA
9/9/21,9/30/21,Unauthorized Access,5/2/20,5/17/20,"The Neiman Marcus Group, LLC (“NMG” or the “Company”)",,"67,410",Business,"2,022",0,15,21,TX,"11,043",Retail,"2,022",2022,"50,000-999,999",400-499,495,495,FALSE,480,FALSE,Jan-99,TX
3/30/21,9/24/21,Unauthorized Access,,8/27/21,"Hattrup & Associates, P.S.",,"2,839",Finance,"2,022",150,,178,,"11,041",,"2,022",2022,"1,000-9,999",Unknown,,,TRUE,,FALSE,Unknown,
11/20/20,9/21/21,Cyberattack,3/11/20,12/15/20,"Dick Blick Holdings, Inc.",Malware,690,Business,"2,022",25,279,305,,"11,040",Retail,"2,022",2022,500-999,200-299,254,279,TRUE,,FALSE,200-299,
3/15/21,8/30/21,Unauthorized Access,3/13/21,,"Hyphen, LLC",,"1,331",Finance,"2,022",,,168,,"11,035",,"2,022",2022,"1,000-9,999",Unknown,2,,FALSE,,FALSE,Unknown,
9/14/21,9/24/21,Theft or Mistake,9/9/21,9/9/21,Zenith American Solutions,,"1,687",Health,"2,022",0,0,10,WA,"11,033",,"2,022",2022,"1,000-9,999",Jan-99,5,5,FALSE,5,FALSE,0,WA
8/5/21,9/30/21,Unauthorized Access,7/26/21,7/28/21,LPL Financial LLC,,992,Finance,"2,022",0,2,56,,"11,099",,"2,022",2022,500-999,Jan-99,10,10,FALSE,8,FALSE,Jan-99,
1/24/21,9/24/21,Cyberattack,1/24/21,1/24/21,Golden Entertainment,Ransomware,"3,223",Business,"2,022",0,0,243,NV,"11,012",Entertainment,"2,022",2022,"1,000-9,999",0,0,0,TRUE,,TRUE,0,NV
9/15/21,9/22/21,Unauthorized Access,9/13/21,,"Epik Holdings, Inc.",,"2,040",Business,"2,022",,,7,WA,"11,011",Web Services,"2,022",2022,"1,000-9,999",Unknown,2,,FALSE,,FALSE,Unknown,WA
7/7/21,9/3/21,Cyberattack,7/7/21,7/7/21,Famous Smoke Shop,Ransomware,"32,950",Business,"2,022",0,0,58,PA,"10,916",Retail,"2,022",2022,"10,000-49,999",0,0,0,TRUE,,TRUE,0,PA
8/17/20,12/1/20,Unauthorized Access,5/19/20,8/17/20,Kitsap County Credit Union,,"3,268",Finance,"2,021",0,90,106,,"10,913",,"2,021",2021,"1,000-9,999",Jan-99,90,90,TRUE,,TRUE,Jan-99,
6/29/21,8/27/21,Cyberattack,6/18/21,6/29/21,"CareATC, Inc.",Phishing,600,Health,"2,022",0,11,59,OK,"10,864",,"2,022",2022,500-999,Jan-99,11,11,TRUE,,TRUE,Jan-99,OK
12/18/20,8/24/21,Cyberattack,,,"SmartStart Employment Screening, Inc.",Malware,639,Business,"2,022",,,249,,"10,863",Other,"2,022",2022,500-999,Unknown,,,FALSE,,FALSE,Unknown,
7/2/21,8/9/21,Cyberattack,,,"Spreadshirt, Inc.",Ransomware,911,Business,"2,022",,,38,PA,"11,029",Clothing,"2,022",2022,500-999,Unknown,,,FALSE,,FALSE,Unknown,PA
6/11/21,8/23/21,Cyberattack,11/24/20,12/9/20,"American Freight, LLC ",Malware,876,Business,"2,022",0,15,73,OH,"10,846",Retail,"2,022",2022,500-999,100-199,199,199,FALSE,184,FALSE,Jan-99,OH
3/20/21,8/13/21,Cyberattack,3/16/21,4/13/21,Destination Maternity,Ransomware,"2,237",Business,"2,022",24,28,146,NJ,"10,843",Retail,"2,022",2022,"1,000-9,999",Jan-99,4,28,TRUE,,FALSE,Jan-99,NJ
8/17/21,8/24/21,Cyberattack,7/22/21,,T-Mobile USA,Malware,"2,079,648",Business,"2,022",,,7,WA,"10,856",Telecommunications,"2,022",2022,"1,000,000+",Unknown,26,,FALSE,,FALSE,Unknown,WA
7/16/20,10/23/20,Unauthorized Access,7/1/20,7/16/20,"Fragomen, Del Rey, Bernsen & Loewy, LLP",,581,Business,"2,021",0,15,99,,"10,840",Legal,"2,021",2021,500-999,Jan-99,15,15,TRUE,,TRUE,Jan-99,
4/26/21,7/13/21,Cyberattack,,,King County Public Health Hospital District No. 2 Dba Evergreen Health,Malware,"20,215",Health,"2,021",,,78,,"10,813",,"2,021",2021,"10,000-49,999",Unknown,,,FALSE,,FALSE,Unknown,
6/4/21,7/8/21,Unauthorized Access,5/28/21,6/4/21,"Forefront Management, LLC and Forefront Dermatology, S.C.",,877,Health,"2,021",0,7,34,,"10,808",,"2,021",2021,500-999,Jan-99,7,7,TRUE,,TRUE,Jan-99,
7/12/21,8/17/21,Theft or Mistake,,,"BackNine Insurance and Financial Services, Inc.",,866,Finance,"2,022",,,36,,"10,807",,"2,022",2022,500-999,Unknown,,,FALSE,,FALSE,Unknown,
8/17/20,8/6/21,Cyberattack,7/27/20,8/17/20,"Ibex Global Solutions, Inc. (“Ibex”)",Ransomware,891,Business,"2,022",0,21,354,ID,"10,841",Professional Services,"2,022",2022,500-999,Jan-99,21,21,TRUE,,TRUE,Jan-99,ID
7/6/21,8/4/21,Unauthorized Access,2/19/21,3/31/21,Renton Regional Fire Authority,Phishing,"1,334",Government,"2,022",0,40,29,WA,"10,793",,"2,022",2022,"1,000-9,999",100-199,137,137,FALSE,97,FALSE,Jan-99,WA
6/1/21,7/30/21,Cyberattack,,,Mandere Construction / Northwestern Building Components,Ransomware,781,Business,"2,022",,,59,,"10,788",Construction,"2,022",2022,500-999,Unknown,,,FALSE,,FALSE,Unknown,
11/30/20,6/22/21,Unauthorized Access,9/1/20,2/28/21,Made In Oregon,,840,Business,"2,021",90,180,204,OR,"10,725",Retail,"2,021",2021,500-999,100-199,90,180,TRUE,,FALSE,100-199,OR
2/17/21,5/28/21,Cyberattack,2/10/21,,Osborn Cancer Care,Malware,"4,305",Health,"2,021",,,100,WA,"10,703",,"2,021",2021,"1,000-9,999",Unknown,7,,FALSE,,FALSE,Unknown,WA
6/14/21,7/14/21,Cyberattack,2/22/21,6/14/21,"Resort Data Processing, Inc.",Malware,"1,669",Business,"2,021",0,112,30,PA,"10,696",Software,"2,021",2021,"1,000-9,999",100-199,112,112,TRUE,,TRUE,100-199,PA
6/19/21,7/30/21,Cyberattack,6/19/21,6/20/21,Motor Trend Group LLC,Unclear/unknown,"1,600",Business,"2,022",1,1,41,,"10,806",Entertainment,"2,022",2022,"1,000-9,999",Jan-99,0,1,TRUE,,FALSE,Jan-99,
8/7/20,10/2/20,Cyberattack,2/26/20,7/21/20,PupBox,Malware,"1,046",Business,"2,021",0,146,56,CA,"10,682",Retail,"2,021",2021,"1,000-9,999",100-199,163,163,FALSE,17,FALSE,100-199,CA
8/28/19,9/9/19,Cyberattack,4/1/19,,The Union Labor Life Insurance Company,Phishing,615,Finance,"2,020",,,12,MD,"10,656",Other,"2,020",2020,500-999,Unknown,149,,FALSE,,FALSE,Unknown,MD
5/22/18,7/13/18,Cyberattack,4/20/18,5/22/18,"ComplyRight, Inc.",Unclear/unknown,"29,322",Business,"2,018",0,32,52,,"10,648",Human Resources,"2,018",2018,"10,000-49,999",Jan-99,32,32,TRUE,,TRUE,Jan-99,
5/15/19,7/15/19,Cyberattack,3/21/19,,"Clinical Pathology Laboratories, Inc.",Malware,"1,155",Health,"2,019",,,61,,"10,647",,"2,019",2019,"1,000-9,999",Unknown,55,,FALSE,,FALSE,Unknown,
5/6/19,7/15/19,Cyberattack,5/3/19,5/6/19,Northwood Inc.,Phishing,"1,185",Health,"2,019",0,3,70,,"10,646",,"2,019",2019,"1,000-9,999",Jan-99,3,3,TRUE,,TRUE,Jan-99,
5/14/19,7/13/19,Cyberattack,8/1/18,3/30/19,Laboratory Corporation of America Holdings (LabCorp),Unclear/unknown,"18,330",Health,"2,019",0,241,60,,"10,645",,"2,019",2019,"10,000-49,999",200-299,286,286,FALSE,45,FALSE,200-299,
6/24/19,7/3/19,Cyberattack,6/14/19,6/17/19,Riggs Wealth Management,Phishing,"1,205",Finance,"2,019",0,3,9,,"10,643",,"2,019",2019,"1,000-9,999",Jan-99,10,10,FALSE,7,FALSE,Jan-99,
6/3/19,7/2/19,Cyberattack,,,Backcountry Edge,Unclear/unknown,566,Business,"2,019",,,29,,"10,642",Retail,"2,019",2019,500-999,Unknown,,,FALSE,,FALSE,Unknown,
4/24/19,6/21/19,Cyberattack,8/25/10,,Dominion Dental Services Inc.,Unclear/unknown,"34,455",Health,"2,019",,,58,,"10,641",,"2,019",2019,"10,000-49,999",Unknown,"3,164",,FALSE,,FALSE,Unknown,
5/2/19,6/7/19,Cyberattack,9/27/16,3/16/19,Darwin's Natural Pet Products,Unclear/unknown,"1,787",Business,"2,019",0,900,36,,"10,640",Consumable,"2,019",2019,"1,000-9,999",500+,947,947,FALSE,47,FALSE,500+,
4/24/19,6/7/19,Cyberattack,11/1/18,4/29/19,Princess Polly Group Pty Ltd,Unclear/unknown,"2,290",Business,"2,019",5,179,44,,"10,639",Clothing,"2,019",2019,"1,000-9,999",100-199,174,179,TRUE,,FALSE,100-199,
5/21/19,6/6/19,Unauthorized Access,,4/3/19,Acrisure LLC,,"1,295",Business,"2,019",0,,16,,"10,638",Human Resources,"2,019",2019,"1,000-9,999",Unknown,,,FALSE,48,FALSE,Unknown,
4/26/19,6/3/19,Theft or Mistake,,,Washington Department of Health,,"1,336",Government,"2,019",,,38,,"10,637",,"2,019",2019,"1,000-9,999",Unknown,,,FALSE,,FALSE,Unknown,
3/20/19,6/3/19,Cyberattack,8/1/18,3/30/19,Retrieval Masters Creditors Bureau Inc.,Unclear/unknown,"33,480",Business,"2,019",10,241,75,,"10,636",Professional Services,"2,019",2019,"10,000-49,999",200-299,231,241,TRUE,,FALSE,200-299,
4/16/19,5/28/19,Cyberattack,4/1/19,4/1/19,Mediant Communications Inc.,Other,"6,306",Business,"2,019",0,0,42,,"10,635",Telecommunications,"2,019",2019,"1,000-9,999",Jan-99,15,15,FALSE,15,FALSE,0,
3/26/19,5/24/19,Cyberattack,12/29/17,3/13/19,"Drury Hotels Company, LLC",Unclear/unknown,,Business,"2,019",0,439,59,,"10,634",Hospitality,"2,019",2019,Unknown,400-499,452,452,FALSE,13,FALSE,400-499,
4/2/19,5/22/19,Cyberattack,12/14/18,3/22/19,Georgia Institute of Technology,Other,"8,577",Education,"2,019",0,98,50,,"10,632",,"2,019",2019,"1,000-9,999",100-199,109,109,FALSE,11,FALSE,Jan-99,
5/14/19,5/21/19,Cyberattack,5/14/19,5/14/19,Service Linen Supply,Unclear/unknown,"1,210",Business,"2,019",0,0,7,,"10,631",Cleaning,"2,019",2019,"1,000-9,999",0,0,0,TRUE,,TRUE,0,
12/11/18,5/10/19,Unauthorized Access,,12/11/18,Oklahoma Department of Securities,,"2,793",Government,"2,019",0,,150,,"10,630",,"2,019",2019,"1,000-9,999",Unknown,,,TRUE,,TRUE,Unknown,
5/7/19,5/9/19,Cyberattack,2/12/19,3/26/19,Sage Advisors LLC,Phishing,"1,026",Business,"2,019",0,42,2,,"10,629",Professional Services,"2,019",2019,"1,000-9,999",Jan-99,84,84,FALSE,42,FALSE,Jan-99,
8/6/18,4/26/19,Unauthorized Access,,,Port of Seattle,,"3,357",Government,"2,019",,,263,,"10,628",,"2,019",2019,"1,000-9,999",Unknown,,,FALSE,,FALSE,Unknown,
4/3/19,4/26/19,Cyberattack,7/4/18,2/16/19,"Lancaster Archery Supply, Inc.",Unclear/unknown,"1,151",Business,"2,019",0,227,23,,"10,627",Fitness,"2,019",2019,"1,000-9,999",200-299,273,273,FALSE,46,FALSE,200-299,
3/28/19,4/23/19,Theft or Mistake,3/26/19,3/26/19,Seattle University,,"2,064",Education,"2,019",0,0,26,,"10,626",,"2,019",2019,"1,000-9,999",Jan-99,2,2,FALSE,2,FALSE,0,
8/21/18,4/3/19,Unauthorized Access,5/8/18,5/8/18,Jobscience Inc.,,"1,787",Business,"2,019",0,0,225,,"10,624",Software,"2,019",2019,"1,000-9,999",100-199,105,105,FALSE,105,FALSE,0,
2/20/19,4/5/19,Cyberattack,,,Archbright,Phishing,"1,568",Business,"2,019",,,44,,"10,622",Human Resources,"2,019",2019,"1,000-9,999",Unknown,,,FALSE,,FALSE,Unknown,
2/17/19,4/2/19,Unauthorized Access,12/1/18,12/31/18,New Bit Ventures Ltd. (Coinmama.com),,"1,221",Business,"2,019",0,30,44,,"10,621",Cryptocurrency,"2,019",2019,"1,000-9,999",Jan-99,78,78,FALSE,48,FALSE,Jan-99,
12/14/18,3/15/19,Cyberattack,12/7/18,12/7/18,flexPath Strategies LLC,Phishing,"1,398",Business,"2,019",0,0,91,,"10,619",Professional Services,"2,019",2019,"1,000-9,999",Jan-99,7,7,FALSE,7,FALSE,0,
1/9/19,3/7/19,Cyberattack,1/9/19,,Columbia Surgical Specialists,Ransomware,"131,260",Health,"2,019",,,57,,"10,617",,"2,019",2019,"50,000-999,999",Unknown,0,,FALSE,,FALSE,Unknown,
1/25/19,2/12/19,Cyberattack,2/1/18,1/1/19,Stanwich Mortgage Loan Trust,Unclear/unknown,702,Finance,"2,019",0,334,18,,"10,613",,"2,019",2019,500-999,300-399,358,358,FALSE,24,FALSE,300-399,
12/20/18,1/30/19,Unauthorized Access,11/1/18,11/15/18,Image-I-Nation Technologies Inc.,,"3,695",Business,"2,019",0,14,41,,"10,612",Software,"2,019",2019,"1,000-9,999",Jan-99,49,49,FALSE,35,FALSE,Jan-99,
12/19/18,1/18/19,Cyberattack,7/19/18,12/12/18,"Pharmaca Integrative Pharmacy, LLC",Malware,,Business,"2,019",0,146,30,,"10,611",Cosmetic,"2,019",2019,Unknown,100-199,153,153,FALSE,7,FALSE,100-199,
8/17/18,1/9/19,Cyberattack,8/15/17,1/4/19,A&A Global Imports Inc.,Malware,"2,783",Business,"2,019",140,507,145,,"10,609",Manufacturing,"2,019",2019,"1,000-9,999",500+,367,507,TRUE,,FALSE,500+,
9/14/18,12/31/18,Cyberattack,6/7/18,9/24/18,Aimbridge Hospitality Holdings LLC,Phishing,647,Business,"2,019",10,109,108,,"10,607",Hospitality,"2,019",2019,500-999,100-199,99,109,TRUE,,FALSE,100-199,
12/20/18,12/26/18,Cyberattack,8/5/18,11/16/18,Bel USA LLC,Malware,"1,553",Business,"2,019",0,103,6,,"10,606",Retail,"2,019",2019,"1,000-9,999",100-199,137,137,FALSE,34,FALSE,100-199,
5/2/18,12/7/18,Cyberattack,,,Titan Manufacturing and Distributing Inc.,Malware,"1,838",Business,"2,019",,,219,,"10,605",Manufacturing,"2,019",2019,"1,000-9,999",Unknown,,,FALSE,,FALSE,Unknown,
8/10/18,12/5/18,Cyberattack,2/5/18,8/21/18,San Diego Hardware,Malware,604,Business,"2,019",11,197,117,,"10,604",Home,"2,019",2019,500-999,100-199,186,197,TRUE,,FALSE,100-199,
10/14/18,11/27/18,Theft or Mistake,10/14/18,10/14/18,Washington State Patrol,,"1,171",Government,"2,019",0,0,44,,"10,602",,"2,019",2019,"1,000-9,999",0,0,0,TRUE,,TRUE,0,
8/22/18,11/27/18,Cyberattack,8/1/17,9/30/18,Burgerville LLC,Malware,,Business,"2,019",39,425,97,,"10,601",Hospitality,"2,019",2019,Unknown,400-499,386,425,TRUE,,FALSE,400-499,
9/5/18,11/21/18,Cyberattack,8/21/18,9/5/18,British Airways PLC,Malware,"1,588",Business,"2,019",0,15,77,,"10,600",Transportation,"2,019",2019,"1,000-9,999",Jan-99,15,15,TRUE,,TRUE,Jan-99,
11/8/18,11/19/18,Cyberattack,12/28/17,7/9/18,Francesca's Services Corporation,Malware,"1,148",Business,"2,019",0,193,11,,"10,599",Retail,"2,019",2019,"1,000-9,999",300-399,315,315,FALSE,122,FALSE,100-199,
11/1/18,11/16/18,Cyberattack,11/1/18,11/1/18,LPL Financial LLC,Unclear/unknown,"8,127",Finance,"2,019",0,0,15,,"10,598",,"2,019",2019,"1,000-9,999",0,0,0,TRUE,,TRUE,0,
11/5/18,11/16/18,Cyberattack,10/1/18,10/31/18,Washington State Employees Credit Union,Skimmers,"2,560",Finance,"2,019",0,30,11,,"10,597",,"2,019",2019,"1,000-9,999",Jan-99,35,35,FALSE,5,FALSE,Jan-99,
10/5/18,11/15/18,Cyberattack,9/4/18,10/5/18,HealthEquity Inc.,Phishing,"27,175",Health,"2,019",0,31,41,,"10,596",,"2,019",2019,"10,000-49,999",Jan-99,31,31,TRUE,,TRUE,Jan-99,
9/18/18,11/15/18,Cyberattack,8/13/18,9/19/18,Newegg Inc.,Malware,"5,931",Business,"2,019",1,37,58,,"10,595",Retail,"2,019",2019,"1,000-9,999",Jan-99,36,37,TRUE,,FALSE,Jan-99,
9/17/18,11/13/18,Unauthorized Access,5/11/18,7/6/18,"Pharmacy Times Office of Continuing Professional Education, LLC",,797,Education,"2,019",0,56,57,,"10,594",,"2,019",2019,500-999,100-199,129,129,FALSE,73,FALSE,Jan-99,
8/6/18,11/13/18,Cyberattack,12/28/17,7/9/18,Stein Mart Inc.,Malware,680,Business,"2,019",0,193,99,,"10,593",Retail,"2,019",2019,500-999,200-299,221,221,FALSE,28,FALSE,100-199,
9/27/18,11/12/18,Unauthorized Access,,,Collier Heggerness & Bronk CPA's PS Inc.,,"2,194",Business,"2,019",,,46,,"10,592",Professional Services,"2,019",2019,"1,000-9,999",Unknown,,,FALSE,,FALSE,Unknown,
8/6/18,11/12/18,Cyberattack,12/28/17,7/9/18,"Title Nine Sports, Inc.",Malware,"4,837",Business,"2,019",0,193,98,,"10,591",Clothing,"2,019",2019,"1,000-9,999",200-299,221,221,FALSE,28,FALSE,100-199,
9/20/18,11/9/18,Cyberattack,12/6/17,6/27/18,Thesy LLC,Malware,"5,907",Business,"2,019",0,203,50,,"10,590",Retail,"2,019",2019,"1,000-9,999",200-299,288,288,FALSE,85,FALSE,200-299,
8/1/18,11/7/18,Unauthorized Access,12/6/17,2/25/18,"Unified Trust Company, N.A.",,"1,196",Finance,"2,019",0,81,98,,"10,589",,"2,019",2019,"1,000-9,999",200-299,238,238,FALSE,157,FALSE,Jan-99,
9/25/18,11/6/18,Cyberattack,5/27/18,8/13/18,"Southwest Washington Regional Surgery Center, LLC",Phishing,"1,690",Health,"2,019",0,78,42,,"10,588",,"2,019",2019,"1,000-9,999",100-199,121,121,FALSE,43,FALSE,Jan-99,
10/9/18,11/5/18,Theft or Mistake,10/9/18,10/9/18,Nordstrom Inc.,,"13,442",Business,"2,019",0,0,27,,"10,587",Retail,"2,019",2019,"10,000-49,999",0,0,0,TRUE,,TRUE,0,
10/1/18,10/25/18,Cyberattack,7/7/17,10/2/18,GS1 US Inc.,Unclear/unknown,"2,384",Non-Profit/Charity,"2,019",1,452,24,,"10,584",,"2,019",2019,"1,000-9,999",400-499,451,452,TRUE,,FALSE,400-499,
9/12/18,10/22/18,Cyberattack,8/26/18,8/29/18,Challenger Sports Inc.,Unclear/unknown,516,Business,"2,019",0,3,40,,"10,583",Clothing,"2,019",2019,500-999,Jan-99,17,17,FALSE,14,FALSE,Jan-99,
6/13/18,10/18/18,Cyberattack,6/5/18,6/13/18,Renaissance Philanthropic Solutions Group,Phishing,609,Business,"2,019",0,8,127,,"10,582",Professional Services,"2,019",2019,500-999,Jan-99,8,8,TRUE,,TRUE,Jan-99,
5/22/18,10/5/18,Unauthorized Access,5/22/18,,Rebound Orthopedics & Neurosurgery,,"1,607",Health,"2,019",,,136,,"10,580",,"2,019",2019,"1,000-9,999",Unknown,0,,FALSE,,FALSE,Unknown,
6/12/18,9/12/18,Unauthorized Access,,6/12/18,Skagit Bancorp Inc.,,519,Finance,"2,019",0,,92,,"10,579",,"2,019",2019,500-999,Unknown,,,TRUE,,TRUE,Unknown,
6/1/18,8/29/18,Cyberattack,6/1/16,7/9/18,LILLEbaby,Malware,"1,557",Business,"2,019",38,768,89,,"10,578",Accessories,"2,019",2019,"1,000-9,999",500+,730,768,TRUE,,FALSE,500+,
8/16/18,8/22/18,Cyberattack,11/3/17,1/2/18,Cheddar's Scratch Kitchen,Unclear/unknown,,Business,"2,019",0,60,6,,"10,577",Hospitality,"2,019",2019,Unknown,200-299,286,286,FALSE,226,FALSE,Jan-99,
6/14/18,8/3/18,Cyberattack,3/28/18,4/13/18,Colorado Bankers Life Insurance Company,Phishing,956,Finance,"2,019",0,16,50,,"10,576",,"2,019",2019,500-999,Jan-99,78,78,FALSE,62,FALSE,Jan-99,
6/16/18,7/27/18,Cyberattack,4/1/08,1/1/09,Yale University,Unclear/unknown,"1,742",Education,"2,019",0,275,41,,"10,575",,"2,019",2019,"1,000-9,999",500+,"3,728","3,728",FALSE,"3,453",FALSE,200-299,
5/1/20,7/21/20,Cyberattack,2/11/20,,City Ministries,Phishing,533,Non-Profit/Charity,"2,020",,,81,,"10,573",,"2,020",2020,500-999,Unknown,80,,FALSE,,FALSE,Unknown,
6/16/20,7/16/20,Unauthorized Access,5/28/20,6/2/20,"Gonzales, Gonzales, & Gonzales Immigration Law Offices",,"1,098",Business,"2,020",0,5,30,,"10,572",Legal,"2,020",2020,"1,000-9,999",Jan-99,19,19,FALSE,14,FALSE,Jan-99,
,7/14/20,Cyberattack,2/16/17,5/20/20,"Merani Hospitality, Inc.",Skimmers,,Business,"2,020",,"1,189",,,"10,571",Hospitality,"2,020",2020,Unknown,Unknown,,,FALSE,,FALSE,500+,
,7/10/20,Unauthorized Access,,,Morgan Stanley,,"401,246",Finance,"2,020",,,,,"10,570",,"2,020",2020,"50,000-999,999",Unknown,,,FALSE,,FALSE,Unknown,
6/9/20,7/10/20,Unauthorized Access,6/6/20,6/10/20,"Fetch Rewards, Inc.",,"128,598",Business,"2,020",1,4,31,,"10,569",Retail,"2,020",2020,"50,000-999,999",Jan-99,3,4,TRUE,,FALSE,Jan-99,
